,Timestamp,Pressure (psi),Temperature (°C),Oil Flow (L/min),Vibration (mm/s),Power Status,Oil Level (%),Tool RPM (rpm),Machine Status,Current (A)
1114,23-09-2023 04:41,639.4,208.4,4.8,0.046,ON,46.9,3670,Running,89.1
1115,23-09-2023 04:51,640.8,208.8,4.9,0.047,ON,47,3672,Running,89.2
1116,23-09-2023 05:01,642.2,209.2,4.8,0.046,ON,47.1,3674,Running,89.3
1117,23-09-2023 05:11,643.6,209.6,4.7,0.045,ON,47.2,3676,Running,89.4
1118,23-09-2023 05:21,645,210,4.8,0.046,ON,47.3,3678,Running,89.5
1119,23-09-2023 05:31,646.4,210.4,4.9,0.047,ON,47.4,3680,Running,89.6
1120,23-09-2023 05:41,647.8,210.8,4.8,0.046,ON,47.5,3682,Running,89.7
1121,23-09-2023 05:51,649.2,211.2,4.7,0.045,ON,47.6,3684,Running,89.8
1122,23-09-2023 06:01,650.6,211.6,4.8,0.046,ON,47.7,3686,Running,89.9
1123,23-09-2023 06:11,652,212,4.9,0.047,ON,47.8,3688,Running,90
1124,23-09-2023 06:21,653.4,212.4,4.8,0.046,ON,47.9,3690,Running,90.1
1125,23-09-2023 06:31,654.8,212.8,4.7,0.045,ON,48,3692,Running,90.2
1126,23-09-2023 06:41,656.2,213.2,4.8,0.046,ON,48.1,3694,Running,90.3
1127,23-09-2023 06:51,657.6,213.6,4.9,0.047,ON,48.2,3696,Running,90.4
1128,23-09-2023 07:01,659,214,4.8,0.046,ON,48.3,3698,Running,90.5
1129,23-09-2023 07:11,660.4,214.4,4.7,0.045,ON,48.4,3700,Running,90.6
1130,23-09-2023 07:21,661.8,214.8,4.8,0.046,ON,48.5,3702,Running,90.7
1131,23-09-2023 07:31,663.2,215.2,4.9,0.047,ON,48.6,3704,Running,90.8
1132,23-09-2023 07:41,664.6,215.6,4.8,0.046,ON,48.7,3706,Running,90.9
1133,23-09-2023 07:51,666,216,4.7,0.045,ON,48.8,3708,Running,91
1134,23-09-2023 08:01,667.4,216.4,4.8,0.046,ON,48.9,3710,Running,91.1
1135,23-09-2023 08:11,668.8,216.8,4.9,0.047,ON,49,3712,Running,91.2
1136,23-09-2023 08:21,670.2,217.2,4.8,0.046,ON,49.1,3714,Running,91.3
1137,23-09-2023 08:31,671.6,217.6,4.7,0.045,ON,49.2,3716,Running,91.4
1138,23-09-2023 08:41,673,218,4.8,0.046,ON,49.3,3718,Running,91.5
1139,23-09-2023 08:51,674.4,218.4,4.9,0.047,ON,49.4,3720,Running,91.6
1140,23-09-2023 09:01,675.8,218.8,4.8,0.046,ON,49.5,3722,Running,91.7
1141,23-09-2023 09:11,677.2,219.2,4.7,0.045,ON,49.6,3724,Running,91.8
1142,23-09-2023 09:21,678.6,219.6,4.8,0.046,ON,49.7,3726,Running,91.9
1143,23-09-2023 09:31,680,220,4.9,0.047,ON,49.8,3728,Running,92
1144,23-09-2023 09:41,681.4,220.4,4.8,0.046,ON,49.9,3730,Running,92.1
1145,23-09-2023 09:51,682.8,220.8,4.7,0.045,ON,50,3732,Running,92.2
1146,23-09-2023 10:01,684.2,221.2,4.8,0.046,ON,50.1,3734,Running,92.3
1147,23-09-2023 10:11,685.6,221.6,4.9,0.047,ON,50.2,3736,Running,92.4
1148,23-09-2023 10:21,687,222,4.8,0.046,ON,50.3,3738,Running,92.5
1149,23-09-2023 10:31,688.4,222.4,4.7,0.045,ON,50.4,3740,Running,92.6
1150,23-09-2023 10:41,689.8,222.8,4.8,0.046,ON,50.5,3742,Running,92.7
1151,23-09-2023 10:51,691.2,223.2,4.9,0.047,ON,50.6,3744,Running,92.8
1152,23-09-2023 11:01,692.6,223.6,4.8,0.046,ON,50.7,3746,Running,92.9
1153,23-09-2023 11:11,694,224,4.7,0.045,ON,50.8,3748,Running,93
1154,23-09-2023 11:21,695.4,224.4,4.8,0.046,ON,50.9,3750,Running,93.1
1155,23-09-2023 11:31,696.8,224.8,4.9,0.047,ON,51,3752,Running,93.2
1156,23-09-2023 11:41,698.2,225.2,4.8,0.046,ON,51.1,3754,Running,93.3
1157,23-09-2023 11:51,699.6,225.6,4.7,0.045,ON,51.2,3756,Running,93.4
1158,23-09-2023 12:01,701,226,4.8,0.046,ON,51.3,3758,Running,93.5
1159,23-09-2023 12:11,702.4,226.4,4.9,0.047,ON,51.4,3760,Running,93.6
1160,23-09-2023 12:21,703.8,226.8,4.8,0.046,ON,51.5,3762,Running,93.7
1161,23-09-2023 12:31,705.2,227.2,4.7,0.045,ON,51.6,3764,Running,93.8
1162,23-09-2023 12:41,706.6,227.6,4.8,0.046,ON,51.7,3766,Running,93.9
1163,23-09-2023 12:51,708,228,4.9,0.047,ON,51.8,3768,Running,94
1164,23-09-2023 13:01,709.4,228.4,4.8,0.046,ON,51.9,3770,Running,94.1
1165,23-09-2023 13:11,710.8,228.8,4.7,0.045,ON,52,3772,Running,94.2
1166,23-09-2023 13:21,712.2,229.2,4.8,0.046,ON,52.1,3774,Running,94.3
1167,23-09-2023 13:31,713.6,229.6,4.9,0.047,ON,52.2,3776,Running,94.4
1168,23-09-2023 13:41,715,230,4.8,0.046,ON,52.3,3778,Running,94.5
1169,23-09-2023 13:51,716.4,230.4,4.7,0.045,ON,52.4,3780,Running,94.6
1170,23-09-2023 14:01,717.8,230.8,4.8,0.046,ON,52.5,3782,Running,94.7
1171,23-09-2023 14:11,719.2,231.2,4.9,0.047,ON,52.6,3784,Running,94.8
1172,23-09-2023 14:21,720.6,231.6,4.8,0.046,ON,52.7,3786,Running,94.9
1173,23-09-2023 14:31,722,232,4.7,0.045,ON,52.8,3788,Running,95
1174,23-09-2023 14:41,723.4,232.4,4.8,0.046,ON,52.9,3790,Running,95.1
1175,23-09-2023 14:51,724.8,232.8,4.9,0.047,ON,53,3792,Running,95.2
1176,23-09-2023 15:01,726.2,233.2,4.8,0.046,ON,53.1,3794,Running,95.3
1177,23-09-2023 15:11,727.6,233.6,4.7,0.045,ON,53.2,3796,Running,95.4
1178,23-09-2023 15:21,729,234,4.8,0.046,ON,53.3,3798,Running,95.5
1179,23-09-2023 15:31,730.4,234.4,4.9,0.047,ON,53.4,3800,Running,95.6
1180,23-09-2023 15:41,731.8,234.8,4.8,0.046,ON,53.5,3802,Running,95.7
1181,23-09-2023 15:51,733.2,235.2,4.7,0.045,ON,53.6,3804,Running,95.8
1182,23-09-2023 16:01,734.6,235.6,4.8,0.046,ON,53.7,3806,Running,95.9
1183,23-09-2023 16:11,736,236,4.9,0.047,ON,53.8,3808,Running,96
1184,23-09-2023 16:21,737.4,236.4,4.8,0.046,ON,53.9,3810,Running,96.1
1185,23-09-2023 16:31,738.8,236.8,4.7,0.045,ON,54,3812,Running,96.2
1186,23-09-2023 16:41,740.2,237.2,4.8,0.046,ON,54.1,3814,Running,96.3
1187,23-09-2023 16:51,741.6,237.6,4.9,0.047,ON,54.2,3816,Running,96.4
1188,23-09-2023 17:01,743,238,4.8,0.046,ON,54.3,3818,Running,96.5
1189,23-09-2023 17:11,744.4,238.4,4.7,0.045,ON,54.4,3820,Running,96.6
1190,23-09-2023 17:21,745.8,238.8,4.8,0.046,ON,54.5,3822,Running,96.7
1191,23-09-2023 17:31,747.2,239.2,4.9,0.047,ON,54.6,3824,Running,96.8
1192,23-09-2023 17:41,748.6,239.6,4.8,0.046,ON,54.7,3826,Running,96.9
1193,23-09-2023 17:51,750,240,4.7,0.045,ON,54.8,3828,Running,97
1194,23-09-2023 18:01,751.4,240.4,4.8,0.046,ON,54.9,3830,Running,97.1
1195,23-09-2023 18:11,752.8,240.8,4.9,0.047,ON,55,3832,Running,97.2
1196,23-09-2023 18:21,754.2,241.2,4.8,0.046,ON,55.1,3834,Running,97.3
1197,23-09-2023 18:31,755.6,241.6,4.7,0.045,ON,55.2,3836,Running,97.4
1198,23-09-2023 18:41,757,242,4.8,0.046,ON,55.3,3838,Running,97.5
1199,23-09-2023 18:51,758.4,242.4,4.9,0.047,ON,55.4,3840,Running,97.6
1200,23-09-2023 19:01,759.8,242.8,4.8,0.046,ON,55.5,3842,Running,97.7
1201,23-09-2023 19:11,761.2,243.2,4.7,0.045,ON,55.6,3844,Running,97.8
1202,23-09-2023 19:21,762.6,243.6,4.8,0.046,ON,55.7,3846,Running,97.9
1203,23-09-2023 19:31,764,244,4.9,0.047,ON,55.8,3848,Running,98
1204,23-09-2023 19:41,765.4,244.4,4.8,0.046,ON,55.9,3850,Running,98.1
1205,23-09-2023 19:51,766.8,244.8,4.7,0.045,ON,56,3852,Running,98.2
1206,23-09-2023 20:01,768.2,245.2,4.8,0.046,ON,56.1,3854,Running,98.3
1207,23-09-2023 20:11,769.6,245.6,4.9,0.047,ON,56.2,3856,Running,98.4
1208,23-09-2023 20:21,771,246,4.8,0.046,ON,56.3,3858,Running,98.5
1209,23-09-2023 20:31,772.4,246.4,4.7,0.045,ON,56.4,3860,Running,98.6
1210,23-09-2023 20:41,773.8,246.8,4.8,0.046,ON,56.5,3862,Running,98.7
1211,23-09-2023 20:51,775.2,247.2,4.9,0.047,ON,56.6,3864,Running,98.8
1212,23-09-2023 21:01,776.6,247.6,4.8,0.046,ON,56.7,3866,Running,98.9
1213,23-09-2023 21:11,778,248,4.7,0.045,ON,56.8,3868,Running,99
1214,23-09-2023 21:21,779.4,248.4,4.8,0.046,ON,56.9,3870,Running,99.1
1215,23-09-2023 21:31,780.8,248.8,4.9,0.047,ON,57,3872,Running,99.2
1216,23-09-2023 21:41,782.2,249.2,4.8,0.046,ON,57.1,3874,Running,99.3
1217,23-09-2023 21:51,783.6,249.6,4.7,0.045,ON,57.2,3876,Running,99.4
1218,23-09-2023 22:01,785,250,4.8,0.046,ON,57.3,3878,Running,99.5
1219,23-09-2023 22:11,786.4,250.4,4.9,0.047,ON,57.4,3880,Running,99.6
1220,23-09-2023 22:21,787.8,250.8,4.8,0.046,ON,57.5,3882,Running,99.7
1221,23-09-2023 22:31,789.2,251.2,4.7,0.045,ON,57.6,3884,Running,99.8
1222,23-09-2023 22:41,790.6,251.6,4.8,0.046,ON,57.7,3886,Running,99.9
1223,23-09-2023 22:51,792,252,4.9,0.047,ON,57.8,3888,Running,100
1224,24-09-2023 00:01,600.2,197.2,4.8,0.046,ON,44.1,3614,Running,86.3
1225,24-09-2023 00:11,601.6,197.6,4.9,0.047,ON,44.2,3616,Running,86.4
1226,24-09-2023 00:21,603,198,4.8,0.046,ON,44.3,3618,Running,86.5
1227,24-09-2023 00:31,604.4,198.4,4.7,0.045,ON,44.4,3620,Running,86.6
1228,24-09-2023 00:41,605.8,198.8,4.8,0.046,ON,44.5,3622,Running,86.7
1229,24-09-2023 00:51,607.2,199.2,4.9,0.047,ON,44.6,3624,Running,86.8
1230,24-09-2023 01:01,608.6,199.6,4.8,0.046,ON,44.7,3626,Running,86.9
1231,24-09-2023 01:11,610,200,4.7,0.045,ON,44.8,3628,Running,87
1232,24-09-2023 01:21,611.4,200.4,4.8,0.046,ON,44.9,3630,Running,87.1
1233,24-09-2023 01:31,612.8,200.8,4.9,0.047,ON,45,3632,Running,87.2
1234,24-09-2023 01:41,614.2,201.2,4.8,0.046,ON,45.1,3634,Running,87.3
1235,24-09-2023 01:51,615.6,201.6,4.7,0.045,ON,45.2,3636,Running,87.4
1236,24-09-2023 02:01,617,202,4.8,0.046,ON,45.3,3638,Running,87.5
1237,24-09-2023 02:11,618.4,202.4,4.9,0.047,ON,45.4,3640,Running,87.6
1238,24-09-2023 02:21,619.8,202.8,4.8,0.046,ON,45.5,3642,Running,87.7
1239,24-09-2023 02:31,621.2,203.2,4.7,0.045,ON,45.6,3644,Running,87.8
1240,24-09-2023 02:41,622.6,203.6,4.8,0.046,ON,45.7,3646,Running,87.9
1241,24-09-2023 02:51,624,204,4.9,0.047,ON,45.8,3648,Running,88
1242,24-09-2023 03:01,625.4,204.4,4.8,0.046,ON,45.9,3650,Running,88.1
1243,24-09-2023 03:11,626.8,204.8,4.7,0.045,ON,46,3652,Running,88.2
1244,24-09-2023 03:21,628.2,205.2,4.8,0.046,ON,46.1,3654,Running,88.3
1245,24-09-2023 03:31,629.6,205.6,4.9,0.047,ON,46.2,3656,Running,88.4
1246,24-09-2023 03:41,631,206,4.8,0.046,ON,46.3,3658,Running,88.5
1247,24-09-2023 03:51,632.4,206.4,4.7,0.045,ON,46.4,3660,Running,88.6
1248,24-09-2023 04:01,633.8,206.8,4.8,0.046,ON,46.5,3662,Running,88.7
1249,24-09-2023 04:11,635.2,207.2,4.9,0.047,ON,46.6,3664,Running,88.8
1250,24-09-2023 04:21,636.6,207.6,4.8,0.046,ON,46.7,3666,Running,88.9
1251,24-09-2023 04:31,638,208,4.7,0.045,ON,46.8,3668,Running,89
1252,24-09-2023 04:41,639.4,208.4,4.8,0.046,ON,46.9,3670,Running,89.1
1253,24-09-2023 04:51,640.8,208.8,4.9,0.047,ON,47,3672,Running,89.2
1254,24-09-2023 05:01,642.2,209.2,4.8,0.046,ON,47.1,3674,Running,89.3
1255,24-09-2023 05:11,643.6,209.6,4.7,0.045,ON,47.2,3676,Running,89.4
1256,24-09-2023 05:21,645,210,4.8,0.046,ON,47.3,3678,Running,89.5
1257,24-09-2023 05:31,646.4,210.4,4.9,0.047,ON,47.4,3680,Running,89.6
1258,24-09-2023 05:41,647.8,210.8,4.8,0.046,ON,47.5,3682,Running,89.7
1259,24-09-2023 05:51,649.2,211.2,4.7,0.045,ON,47.6,3684,Running,89.8
1260,24-09-2023 06:01,650.6,211.6,4.8,0.046,ON,47.7,3686,Running,89.9
1261,24-09-2023 06:11,652,212,4.9,0.047,ON,47.8,3688,Running,90
1262,24-09-2023 06:21,653.4,212.4,4.8,0.046,ON,47.9,3690,Running,90.1
1263,24-09-2023 06:31,654.8,212.8,4.7,0.045,ON,48,3692,Running,90.2
1264,24-09-2023 06:41,656.2,213.2,4.8,0.046,ON,48.1,3694,Running,90.3
1265,24-09-2023 06:51,657.6,213.6,4.9,0.047,ON,48.2,3696,Running,90.4
1266,24-09-2023 07:01,659,214,4.8,0.046,ON,48.3,3698,Running,90.5
1267,24-09-2023 07:11,660.4,214.4,4.7,0.045,ON,48.4,3700,Running,90.6
1268,24-09-2023 07:21,661.8,214.8,4.8,0.046,ON,48.5,3702,Running,90.7
1269,24-09-2023 07:31,663.2,215.2,4.9,0.047,ON,48.6,3704,Running,90.8
1270,24-09-2023 07:41,664.6,215.6,4.8,0.046,ON,48.7,3706,Running,90.9
1271,24-09-2023 07:51,666,216,4.7,0.045,ON,48.8,3708,Running,91
1272,24-09-2023 08:01,667.4,216.4,4.8,0.046,ON,48.9,3710,Running,91.1
1273,24-09-2023 08:11,668.8,216.8,4.9,0.047,ON,49,3712,Running,91.2
1274,24-09-2023 08:21,670.2,217.2,4.8,0.046,ON,49.1,3714,Running,91.3
1275,24-09-2023 08:31,671.6,217.6,4.7,0.045,ON,49.2,3716,Running,91.4
1276,24-09-2023 08:41,673,218,4.8,0.046,ON,49.3,3718,Running,91.5
1277,24-09-2023 08:51,674.4,218.4,4.9,0.047,ON,49.4,3720,Running,91.6
1278,24-09-2023 09:01,675.8,218.8,4.8,0.046,ON,49.5,3722,Running,91.7
1279,24-09-2023 09:11,677.2,219.2,4.7,0.045,ON,49.6,3724,Running,91.8
1280,24-09-2023 09:21,678.6,219.6,4.8,0.046,ON,49.7,3726,Running,91.9
1281,24-09-2023 09:31,680,220,4.9,0.047,ON,49.8,3728,Running,92
1282,24-09-2023 09:41,681.4,220.4,4.8,0.046,ON,49.9,3730,Running,92.1
1283,24-09-2023 09:51,682.8,220.8,4.7,0.045,ON,50,3732,Running,92.2
1284,24-09-2023 10:01,684.2,221.2,4.8,0.046,ON,50.1,3734,Running,92.3
1285,24-09-2023 10:11,685.6,221.6,4.9,0.047,ON,50.2,3736,Running,92.4
1286,24-09-2023 10:21,687,222,4.8,0.046,ON,50.3,3738,Running,92.5
1287,24-09-2023 10:31,688.4,222.4,4.7,0.045,ON,50.4,3740,Running,92.6
1288,24-09-2023 10:41,689.8,222.8,4.8,0.046,ON,50.5,3742,Running,92.7
1289,24-09-2023 10:51,691.2,223.2,4.9,0.047,ON,50.6,3744,Running,92.8
1290,24-09-2023 11:01,692.6,223.6,4.8,0.046,ON,50.7,3746,Running,92.9
1291,24-09-2023 11:11,694,224,4.7,0.045,ON,50.8,3748,Running,93
1292,24-09-2023 11:21,695.4,224.4,4.8,0.046,ON,50.9,3750,Running,93.1
1293,24-09-2023 11:31,696.8,224.8,4.9,0.047,ON,51,3752,Running,93.2
1294,24-09-2023 11:41,698.2,225.2,4.8,0.046,ON,51.1,3754,Running,93.3
1295,24-09-2023 11:51,699.6,225.6,4.7,0.045,ON,51.2,3756,Running,93.4
1296,24-09-2023 12:01,701,226,4.8,0.046,ON,51.3,3758,Running,93.5
1297,24-09-2023 12:11,702.4,226.4,4.9,0.047,ON,51.4,3760,Running,93.6
1298,24-09-2023 12:21,703.8,226.8,4.8,0.046,ON,51.5,3762,Running,93.7
1299,24-09-2023 12:31,705.2,227.2,4.7,0.045,ON,51.6,3764,Running,93.8
1300,24-09-2023 12:41,706.6,227.6,4.8,0.046,ON,51.7,3766,Running,93.9
1301,24-09-2023 12:51,708,228,4.9,0.047,ON,51.8,3768,Running,94
1302,24-09-2023 13:01,709.4,228.4,4.8,0.046,ON,51.9,3770,Running,94.1
1303,24-09-2023 13:11,710.8,228.8,4.7,0.045,ON,52,3772,Running,94.2
1304,24-09-2023 13:21,712.2,229.2,4.8,0.046,ON,52.1,3774,Running,94.3
1305,24-09-2023 13:31,713.6,229.6,4.9,0.047,ON,52.2,3776,Running,94.4
1306,24-09-2023 13:41,715,230,4.8,0.046,ON,52.3,3778,Running,94.5
1307,24-09-2023 13:51,716.4,230.4,4.7,0.045,ON,52.4,3780,Running,94.6
1308,24-09-2023 14:01,717.8,230.8,4.8,0.046,ON,52.5,3782,Running,94.7
1309,24-09-2023 14:11,719.2,231.2,4.9,0.047,ON,52.6,3784,Running,94.8
1310,24-09-2023 14:21,720.6,231.6,4.8,0.046,ON,52.7,3786,Running,94.9
1311,24-09-2023 14:31,722,232,4.7,0.045,ON,52.8,3788,Running,95
1312,24-09-2023 14:41,723.4,232.4,4.8,0.046,ON,52.9,3790,Running,95.1
1313,24-09-2023 14:51,724.8,232.8,4.9,0.047,ON,53,3792,Running,95.2
1314,24-09-2023 15:01,726.2,233.2,4.8,0.046,ON,53.1,3794,Running,95.3
1315,24-09-2023 15:11,727.6,233.6,4.7,0.045,ON,53.2,3796,Running,95.4
1316,24-09-2023 15:21,729,234,4.8,0.046,ON,53.3,3798,Running,95.5
1317,24-09-2023 15:31,730.4,234.4,4.9,0.047,ON,53.4,3800,Running,95.6
1318,24-09-2023 15:41,731.8,234.8,4.8,0.046,ON,53.5,3802,Running,95.7
1319,24-09-2023 15:51,733.2,235.2,4.7,0.045,ON,53.6,3804,Running,95.8
1320,24-09-2023 16:01,734.6,235.6,4.8,0.046,ON,53.7,3806,Running,95.9
1321,24-09-2023 16:11,736,236,4.9,0.047,ON,53.8,3808,Running,96
1322,24-09-2023 16:21,737.4,236.4,4.8,0.046,ON,53.9,3810,Running,96.1
1323,24-09-2023 16:31,738.8,236.8,4.7,0.045,ON,54,3812,Running,96.2
1324,24-09-2023 16:41,740.2,237.2,4.8,0.046,ON,54.1,3814,Running,96.3
1325,24-09-2023 16:51,741.6,237.6,4.9,0.047,ON,54.2,3816,Running,96.4
1326,24-09-2023 17:01,743,238,4.8,0.046,ON,54.3,3818,Running,96.5
1327,24-09-2023 17:11,744.4,238.4,4.7,0.045,ON,54.4,3820,Running,96.6
1328,24-09-2023 17:21,745.8,238.8,4.8,0.046,ON,54.5,3822,Running,96.7
1329,24-09-2023 17:31,747.2,239.2,4.9,0.047,ON,54.6,3824,Running,96.8
1330,24-09-2023 17:41,748.6,239.6,4.8,0.046,ON,54.7,3826,Running,96.9
1331,24-09-2023 17:51,750,240,4.7,0.045,ON,54.8,3828,Running,97
1332,24-09-2023 18:01,751.4,240.4,4.8,0.046,ON,54.9,3830,Running,97.1
1333,24-09-2023 18:11,752.8,240.8,4.9,0.047,ON,55,3832,Running,97.2
1334,24-09-2023 18:21,754.2,241.2,4.8,0.046,ON,55.1,3834,Running,97.3
1335,24-09-2023 18:31,755.6,241.6,4.7,0.045,ON,55.2,3836,Running,97.4
1336,24-09-2023 18:41,757,242,4.8,0.046,ON,55.3,3838,Running,97.5
1337,24-09-2023 18:51,758.4,242.4,4.9,0.047,ON,55.4,3840,Running,97.6
1338,24-09-2023 19:01,759.8,242.8,4.8,0.046,ON,55.5,3842,Running,97.7
1339,24-09-2023 19:11,761.2,243.2,4.7,0.045,ON,55.6,3844,Running,97.8
1340,24-09-2023 19:21,762.6,243.6,4.8,0.046,ON,55.7,3846,Running,97.9
1341,24-09-2023 19:31,764,244,4.9,0.047,ON,55.8,3848,Running,98
1342,24-09-2023 19:41,765.4,244.4,4.8,0.046,ON,55.9,3850,Running,98.1
1343,24-09-2023 19:51,766.8,244.8,4.7,0.045,ON,56,3852,Running,98.2
1344,24-09-2023 20:01,768.2,245.2,4.8,0.046,ON,56.1,3854,Running,98.3
1345,24-09-2023 20:11,769.6,245.6,4.9,0.047,ON,56.2,3856,Running,98.4
1346,24-09-2023 20:21,771,246,4.8,0.046,ON,56.3,3858,Running,98.5
1347,24-09-2023 20:31,772.4,246.4,4.7,0.045,ON,56.4,3860,Running,98.6
1348,24-09-2023 20:41,773.8,246.8,4.8,0.046,ON,56.5,3862,Running,98.7
1349,24-09-2023 20:51,775.2,247.2,4.9,0.047,ON,56.6,3864,Running,98.8
1350,24-09-2023 21:01,776.6,247.6,4.8,0.046,ON,56.7,3866,Running,98.9
1351,24-09-2023 21:11,778,248,4.7,0.045,ON,56.8,3868,Running,99
1352,24-09-2023 21:21,779.4,248.4,4.8,0.046,ON,56.9,3870,Running,99.1
1353,24-09-2023 21:31,780.8,248.8,4.9,0.047,ON,57,3872,Running,99.2
1354,24-09-2023 21:41,782.2,249.2,4.8,0.046,ON,57.1,3872,Running,99.3
1355,24-09-2023 21:51,783.6,249.6,4.7,0.045,ON,57.2,3872,Running,99.4
1356,24-09-2023 22:01,785,250,4.8,0.046,ON,57.3,3872,Running,99.5
1357,24-09-2023 22:11,786.4,250.4,4.9,0.047,ON,57.4,3872,Running,99.6
1358,24-09-2023 22:21,787.8,250.8,4.8,0.046,ON,57.5,3872,Running,99.7
1359,24-09-2023 22:31,789.2,251.2,4.7,0.045,ON,57.6,3872,Running,99.8
1360,24-09-2023 22:41,790.6,251.6,4.8,0.046,ON,57.7,3872,Running,99.9
1361,24-09-2023 22:51,792,252,4.9,0.047,ON,57.8,3872,Running,100
1362,25-09-2023 00:01,600.2,197.2,4.8,0.046,ON,44.1,3614,Running,86.3
1363,25-09-2023 00:11,601.6,197.6,4.9,0.047,ON,44.2,3616,Running,86.4
1364,25-09-2023 00:21,603,198,4.8,0.046,ON,44.3,3618,Running,86.5
1365,25-09-2023 00:31,604.4,198.4,4.7,0.045,ON,44.4,3620,Running,86.6
1366,25-09-2023 00:41,605.8,198.8,4.8,0.046,ON,44.5,3622,Running,86.7
1367,25-09-2023 00:51,607.2,199.2,4.9,0.047,ON,44.6,3624,Running,86.8
1368,25-09-2023 01:01,608.6,199.6,4.8,0.046,ON,44.7,3626,Running,86.9
1369,25-09-2023 01:11,610,200,4.7,0.045,ON,44.8,3628,Running,87
1370,25-09-2023 01:21,611.4,200.4,4.8,0.046,ON,44.9,3630,Running,87.1
1371,25-09-2023 01:31,612.8,200.8,4.9,0.047,ON,45,3632,Running,87.2
1372,25-09-2023 01:41,614.2,201.2,4.8,0.046,ON,45.1,3634,Running,87.3
1373,25-09-2023 01:51,615.6,201.6,4.7,0.045,ON,45.2,3636,Running,87.4
1374,25-09-2023 02:01,617,202,4.8,0.046,ON,45.3,3638,Running,87.5
1375,25-09-2023 02:11,618.4,202.4,4.9,0.047,ON,45.4,3640,Running,87.6
1376,25-09-2023 02:21,619.8,202.8,4.8,0.046,ON,45.5,3642,Running,87.7
1377,25-09-2023 02:31,621.2,203.2,4.7,0.045,ON,45.6,3644,Running,87.8
1378,25-09-2023 02:41,622.6,203.6,4.8,0.046,ON,45.7,3646,Running,87.9
1379,25-09-2023 02:51,624,204,4.9,0.047,ON,45.8,3648,Running,88
1380,25-09-2023 03:01,625.4,204.4,4.8,0.046,ON,45.9,3650,Running,88.1
1381,25-09-2023 03:11,626.8,204.8,4.7,0.045,ON,46,3652,Running,88.2
1382,25-09-2023 03:21,628.2,205.2,4.8,0.046,ON,46.1,3654,Running,88.3
1383,25-09-2023 03:31,629.6,205.6,4.9,0.047,ON,46.2,3656,Running,88.4
1384,25-09-2023 03:41,631,206,4.8,0.046,ON,46.3,3658,Running,88.5
1385,25-09-2023 03:51,632.4,206.4,4.7,0.045,ON,46.4,3660,Running,88.6
1386,25-09-2023 04:01,633.8,206.8,4.8,0.046,ON,46.5,3662,Running,88.7
1387,25-09-2023 04:11,635.2,207.2,4.9,0.047,ON,46.6,3664,Running,88.8
1388,25-09-2023 04:21,636.6,207.6,6.2,0.046,ON,46.7,3666,Running,88.9
1389,25-09-2023 04:31,638,208,6.3,0.047,ON,46.8,3668,Running,89
1390,25-09-2023 04:41,639.4,208.4,6.4,0.046,ON,46.9,3670,Running,89.1
1391,25-09-2023 04:51,640.8,208.8,6.1,0.045,ON,47,3672,Running,89.2
1392,25-09-2023 05:01,642.2,209.2,6.2,0.046,ON,47.1,3674,Running,89.3
1393,25-09-2023 05:11,643.6,209.6,6.3,0.047,ON,47.2,3676,Running,89.4
1394,25-09-2023 05:21,645,210,6.4,0.046,ON,47.3,3678,Running,89.5
1395,25-09-2023 05:41,647.4,210.4,6.5,0.046,ON,47.4,3680,Running,89.6
1396,25-09-2023 05:51,648.8,210.8,6.6,0.047,ON,47.5,3682,Running,89.7
1397,25-09-2023 06:01,650.2,211.2,6.7,0.048,ON,47.6,3684,Running,89.8
1398,25-09-2023 06:11,651.6,211.6,6.8,0.049,ON,47.7,3686,Running,89.9
1399,25-09-2023 06:21,653,212,6.9,0.05,ON,47.8,3688,Running,90
1400,25-09-2023 06:31,654.4,212.4,7,0.051,ON,47.9,3690,Running,90.1
1401,25-09-2023 06:41,655.8,212.8,7.1,0.052,ON,48,3692,Running,90.2
1402,25-09-2023 06:51,657.2,213.2,7.2,0.053,ON,48.1,3694,Running,90.3
1403,25-09-2023 07:01,658.6,213.6,7.3,0.054,ON,48.2,3696,Running,90.4
1404,25-09-2023 07:11,660,214,7.4,0.055,ON,48.3,3698,Running,90.5
1405,25-09-2023 07:21,661.4,214.4,7.5,0.056,ON,48.4,3700,Running,90.6
1406,25-09-2023 07:31,662.8,214.8,7.6,0.057,ON,48.5,3702,Running,90.7
1407,25-09-2023 07:41,664.2,215.2,7.7,0.058,ON,48.6,3704,Running,90.8
1408,25-09-2023 07:51,665.6,215.6,7.8,0.059,ON,48.7,3706,Running,90.9
1409,25-09-2023 08:01,667,216,7.9,0.06,ON,48.8,3708,Running,91
1410,25-09-2023 08:11,668.4,216.4,8,0.061,ON,48.9,3710,Running,91.1
1411,25-09-2023 08:21,669.8,216.8,8.1,0.062,ON,49,3712,Running,91.2
1412,25-09-2023 08:31,671.2,217.2,8.2,0.063,ON,49.1,3714,Running,91.3
1413,25-09-2023 08:41,672.6,217.6,8.3,0.064,ON,49.2,3716,Running,91.4
1414,25-09-2023 08:51,674,218,8.4,0.065,ON,49.3,3718,Running,91.5
1415,25-09-2023 09:01,675.4,218.4,8.5,0.066,ON,49.4,3720,Running,91.6
1416,25-09-2023 09:11,676.8,218.8,8.6,0.067,ON,49.5,3722,Running,91.7
